place_id,term,rank,mention_count,avg_context_sentiment,positive_context_count,negative_context_count,positive_ratio,negative_ratio,top_positive_review_text,top_positive_review_likes,top_negative_review_text,top_negative_review_likes
xuekewu,不錯,11,55,0.9363636363636364,44,2,0.8,0.03636363636363636,開店30餘年的老咖啡廳☕️ 每張桌子、椅子都充滿歷史的痕跡 在人來人往 #台電大樓站 附近 店內販賣的品項很多元 從咖啡、炒飯、米糕到鬆餅應有盡有 價格平易近人切靠窗座位光線充足 好適合帶台筆電來辦公呀😆 - #蜂蜜鬆餅($60) 可愛的愛心🤎鬆餅(價錢也好可愛 吃起來有點像是表皮會脆的麥當勞鬆餅 簡簡單單沾蜂蜜就不錯吃了😌 #筒仔米糕($50) 糯米口感偏黏、稍微有硬 整體的味道是胡椒味比較重些 #炸豆腐($60) 這個炸豆腐拜託每個人來一盤! 外表炸的金黃酥脆 內裡吃起來有點像雞蛋豆腐 非常香軟、可口超級好吃呀 #卡布奇諾/冷($130),2,"筒仔米糕普通,炸豆腐跟滷豆乾不錯吃! 唯一缺點就是油煙味非常重..包包、頭髮、衣服回家後聞到快頭暈..洗頭還需要洗兩次才能夠洗掉 其餘都ok~",1.0
xuekewu,氛圍,12,38,0.34210526315789475,13,1,0.34210526315789475,0.02631578947368421,"音樂超棒⋯豆乾好香QQ的會噴汁真的超好吃,泡沫紅茶也好喝(但對我來說有點甜)雖然已經不提供插座,但整體氛圍很舒服,還是會想在這窩一個下午( ́▽` )ノ餐點:5服務:5氣氛:5",2,"復古氛圍特別,可惜餐點普通",0.0
xuekewu,地方,13,37,0.14864864864864866,6,1,0.16216216216216217,0.02702702702702703,溫馨的地方,1,"☕️溫州街巷弄裡頗有特色、但無Wi-Fi也無插座的微深夜咖啡廳。 ✅不限時(但離座15分鐘以上要重點低消)。 ❌🔌無提供插座。 ❌🛜無提供Wi-Fi。 ⚠️低消:飲品。 🕛營業時段至午夜。 這間開了少說也超過十年的咖啡廳,在算得上是咖啡廳一級戰區的溫州街可以說是相當長青、也是獨樹一格的存在。 之所以獨特,在於這家店與目前主流的咖啡廳不太一樣,既不提供插座、也無提供無線網路。雖說有不少咖啡廳確實不提供插座/要付費才能使用插座,但連網路都沒有就真的不多見了,也因此,雖然毗鄰兩所大學,但並不適合要做報告的學生。 有看到寫手推薦說沒有Wi-Fi和插座更能專心唸書,這點我是抱持著懷疑態度,首先,現在一般人的手機都能用行動網路,也不會太過耗電,因此實際上是不方便用筆電但不影響手機使用者,而專注與否是個人自律,不能專注的一樣可以一直滑手機;再者,店內其實很大一部分是聊天的顧客,因此店內環境並沒有到很安靜,恐怕也是會影響專注度的因素。 綜上所述,我認為這裡更適合作為朋友們聊聊天、休息;或獨自一人找片空間耍耍廢、放放空的地方。 這家店雖然有賣咖啡也有賣咖啡豆,但其實我覺得型態上更接近二十年前紅極一時過的泡沫紅茶店。店裡也一樣有販售簡餐,而且店內的鹹食種類其實還挺多的,不過我這次沒有點。飲料坦白說不怎麼樣,就真的很像泡沫紅茶店,上面厚厚一層泡沫,喝起來也挺水的,唯一優點是夠大杯吧! 服務方面中等,店裡看起來有點像是一家人經營?比較年輕的那位幾乎都不講話,問話也不太會回(或聲音小到我誤會)。年紀比較大的另兩位至少還會招呼一下客人。 環境上,如前所述,沒有插座也沒有網路並不適合使用電腦,是比較可惜的地方,尤其是桌子其實是足夠大張、可以放筆電的。 店內大約15張桌子,每張桌子最多就3、4人,一進門的地方都是雙人座位,但因為沒有並排,空間反而比較大;後面雖然有三四人的座位,但當天晚上滿座時看起來稍微擁擠了些。 音樂還不錯,類似有點年代的西洋爵士樂,但人多時是聽不太到音樂的,接近打烊時間才聽得到音樂聲🤣服務內用餐點類型其他餐點:2服務:3氣氛:3吵雜程度吵雜,但還是能交談等待時間不需等候",0.0
xuekewu,朋友,14,38,0.2894736842105263,8,1,0.21052631578947367,0.02631578947368421,"🐯無限制時間 🐯無插座 🐯營業到晚上12點 環境很好,喜歡爵士樂的朋友一定會很喜歡,餐點的部分普通,飲料奶茶很好喝!",3,"店裡面完全不開冷氣。空氣真的很悶,二氧化碳濃度超級高,然後餐點不合理的貴。我朋友飲料喝不到一半就超想吐先走了。服務內用餐點類型晚餐平均每人消費金額$200-400",0.0
xuekewu,店內,15,42,0.38095238095238093,11,0,0.2619047619047619,0.0,"非常復古典雅的咖啡廳,剛剛搬到新的位置,就在原址的隔壁幾條巷子。 咖啡、茶飲的味道都非常經典(很像小時候在紅茶館喝到的味道甚是懷念)份量也給的相當大氣,相當適合要在店內長時間讀書、工作的人。 除此之外,店內播放的音樂也相當舒服,不會影響希望專心做事的客人,還能提升工作效率。(謝謝雪可屋讓我認識Johnny Cash)",2,,
xuekewu,音樂,16,42,0.5119047619047619,17,1,0.40476190476190477,0.023809523809523808,"朋友剛好在附近理髮,才可以邂逅這間具特色的咖啡廳❣️ 跟現在所謂的網紅咖啡廳很不一樣。用完餐看評論才知道這間是經營幾十年,歷久不衰的店家。外觀看起來很像庭園~綠意盎然,充滿綠色的植栽,不仔細看完全不會發現是店家。 ✖️沒有插座 ✖️網美牆✖️浮誇好拍的飲料 ⭕️爵士音樂⭕️美味料理跟啤酒⭕️好喝咖啡 這裡有黑膠唱片而店裡播的是爵士音樂,除了簡餐以外還要米糕跟炸豆腐!美味程度媲美餐廳廚師料理,豆腐可以炸的外酥內嫩不油膩、不乾澀深得我心。 還有令人難忘的超大杯珍珠奶茶🤣⋯⋯ 如果超愛喝珍奶的朋友超級適合點一大杯,然後坐在這裡享受寧靜的午後,不喝奶茶的朋友也可以拿冰櫃的啤酒(啤酒看起來都超有特色)。 店裡面的擺設、桌椅,都超級有特色,是一般咖啡廳完全看不到的那種!很推薦大家來。服務內用餐點類型其他平均每人消費金額$200-400",11,"☕️溫州街巷弄裡頗有特色、但無Wi-Fi也無插座的微深夜咖啡廳。 ✅不限時(但離座15分鐘以上要重點低消)。 ❌🔌無提供插座。 ❌🛜無提供Wi-Fi。 ⚠️低消:飲品。 🕛營業時段至午夜。 這間開了少說也超過十年的咖啡廳,在算得上是咖啡廳一級戰區的溫州街可以說是相當長青、也是獨樹一格的存在。 之所以獨特,在於這家店與目前主流的咖啡廳不太一樣,既不提供插座、也無提供無線網路。雖說有不少咖啡廳確實不提供插座/要付費才能使用插座,但連網路都沒有就真的不多見了,也因此,雖然毗鄰兩所大學,但並不適合要做報告的學生。 有看到寫手推薦說沒有Wi-Fi和插座更能專心唸書,這點我是抱持著懷疑態度,首先,現在一般人的手機都能用行動網路,也不會太過耗電,因此實際上是不方便用筆電但不影響手機使用者,而專注與否是個人自律,不能專注的一樣可以一直滑手機;再者,店內其實很大一部分是聊天的顧客,因此店內環境並沒有到很安靜,恐怕也是會影響專注度的因素。 綜上所述,我認為這裡更適合作為朋友們聊聊天、休息;或獨自一人找片空間耍耍廢、放放空的地方。 這家店雖然有賣咖啡也有賣咖啡豆,但其實我覺得型態上更接近二十年前紅極一時過的泡沫紅茶店。店裡也一樣有販售簡餐,而且店內的鹹食種類其實還挺多的,不過我這次沒有點。飲料坦白說不怎麼樣,就真的很像泡沫紅茶店,上面厚厚一層泡沫,喝起來也挺水的,唯一優點是夠大杯吧! 服務方面中等,店裡看起來有點像是一家人經營?比較年輕的那位幾乎都不講話,問話也不太會回(或聲音小到我誤會)。年紀比較大的另兩位至少還會招呼一下客人。 環境上,如前所述,沒有插座也沒有網路並不適合使用電腦,是比較可惜的地方,尤其是桌子其實是足夠大張、可以放筆電的。 店內大約15張桌子,每張桌子最多就3、4人,一進門的地方都是雙人座位,但因為沒有並排,空間反而比較大;後面雖然有三四人的座位,但當天晚上滿座時看起來稍微擁擠了些。 音樂還不錯,類似有點年代的西洋爵士樂,但人多時是聽不太到音樂的,接近打烊時間才聽得到音樂聲🤣服務內用餐點類型其他餐點:2服務:3氣氛:3吵雜程度吵雜,但還是能交談等待時間不需等候",0.0
xuekewu,環境,17,34,0.4411764705882353,14,1,0.4117647058823529,0.029411764705882353,"🐯無限制時間 🐯無插座 🐯營業到晚上12點 環境很好,喜歡爵士樂的朋友一定會很喜歡,餐點的部分普通,飲料奶茶很好喝!",3,"環境比較老舊髒亂,除了咖啡以外的飲料都很糟⋯⋯不過位子不錯,附近找不到地方,可以考慮這",0.0
xuekewu,好吃,18,32,1.421875,31,0,0.96875,0.0,誤打誤撞的來到雪可屋 像是走進電影裡 復古風的餐館 牆上擺著黑膠唱片 放著爵士樂 很享受的氛圍 . 沒有想到餐點是中式的 平價的家常菜 好好吃😋 尤其是滷味豆乾(人* ́ω` ) 這種風格的餐廳還真的第一次來 老闆娘很親切的幫我們服務 好想要時間停止在這一刻 忘記了門外面世界的煩惱 推薦給大家😇,5,,
xuekewu,時間,19,29,0.1896551724137931,4,0,0.13793103448275862,0.0,"這裡的食物和飲料價格昂貴,但物有所值。來這裡是為了體驗獨特的氛圍,氛圍會隨著時間而變化,從昏暗溫馨到喧鬧熱鬧,不一而足。我喜歡這裡學習或閱讀的氛圍,但價格令人難以接受,而且有些地方的地板看起來隨時都可能塌陷。如果你不差錢,這裡仍然是和朋友聊天的好去處,但並不適合每天都來。",2,,
xuekewu,這裡,20,30,0.4166666666666667,11,0,0.36666666666666664,0.0,"朋友剛好在附近理髮,才可以邂逅這間具特色的咖啡廳❣️ 跟現在所謂的網紅咖啡廳很不一樣。用完餐看評論才知道這間是經營幾十年,歷久不衰的店家。外觀看起來很像庭園~綠意盎然,充滿綠色的植栽,不仔細看完全不會發現是店家。 ✖️沒有插座 ✖️網美牆✖️浮誇好拍的飲料 ⭕️爵士音樂⭕️美味料理跟啤酒⭕️好喝咖啡 這裡有黑膠唱片而店裡播的是爵士音樂,除了簡餐以外還要米糕跟炸豆腐!美味程度媲美餐廳廚師料理,豆腐可以炸的外酥內嫩不油膩、不乾澀深得我心。 還有令人難忘的超大杯珍珠奶茶🤣⋯⋯ 如果超愛喝珍奶的朋友超級適合點一大杯,然後坐在這裡享受寧靜的午後,不喝奶茶的朋友也可以拿冰櫃的啤酒(啤酒看起來都超有特色)。 店裡面的擺設、桌椅,都超級有特色,是一般咖啡廳完全看不到的那種!很推薦大家來。服務內用餐點類型其他平均每人消費金額$200-400",11,,
xuekewu,味道,21,29,0.10344827586206896,4,1,0.13793103448275862,0.034482758620689655,"在台大附近,很方便,可以安靜的喝超大杯飲料跟專心的做事情, 另外必須特別提到的是,這是少見的餐飲服務業中音樂選的不錯的餐廳,讓人感到輕鬆的餐氛圍,可以看出店家對於樂曲的品味甚佳。 餐點種類很少,不用太費心做選擇,反正味道都不錯的。 不過飲料選擇很多,也有啤酒可以小酌。 這次點的是: 1、花果茶(熱的,可以回沖 2、手沖(衣索比亞🇪🇹淺培豆 3、牛肉飯(牛肉真的超多,而且很入味服務內用餐點類型晚餐餐點:4服務:4氣氛:4",1,"店內氣氛很好,爵士樂很棒不至於太吵雜,起初印象蠻好的,但喝了一口不便宜的冰拿鐵喝了發現甜的要命,完全喝不出咖啡品質如何,因為實在是太甜了就跟在便利商店買的罐裝拿鐵味道差不了多少,在這個價位我沒喝過咖啡還加糖的,還加的特別多,其他品項如何不清楚,如果想要無糖需要事前跟店員告知,只想找地方讀書工作點個隨便的飲料坐一整天的話這裡很適合",2.0
xuekewu,插座,22,28,0.08928571428571429,3,1,0.10714285714285714,0.03571428571428571,"音樂超棒⋯豆乾好香QQ的會噴汁真的超好吃,泡沫紅茶也好喝(但對我來說有點甜)雖然已經不提供插座,但整體氛圍很舒服,還是會想在這窩一個下午( ́▽` )ノ餐點:5服務:5氣氛:5",2,"室內裝潢具特色,適合久坐,可惜沒有提供插座 餐點選擇多樣,但味道一般~服務內用餐點類型其他平均每人消費金額$200-400",0.0
xuekewu,裝潢,23,28,0.3392857142857143,7,0,0.25,0.0,"餐點超讚 飲料很大杯!裝潢復古 有點破舊感 廁所很小,小便斗味很重只好少1顆星,搬家之後就沒味道了!餐點:5服務:5氣氛:5",2,,
xuekewu,沒有,24,39,0.07692307692307693,5,2,0.1282051282051282,0.05128205128205128,"臉臭臭的, 點餐後聊起天來卻開始笑了起來。 我相信這間店的氣氛 不是靠裝潢跟設計營造出來, 而是真的已經是老字號。 咖啡師也老前輩了我猜 1.冰拿鐵不特別說會加自己熬的糖,好喝 2.卡布奇諾好喝奶泡也很專業,即便到了最後也沒有爛掉。 認真推薦來喝看看",3,"朋友帶我來造訪,進入的感覺是老派的咖啡廳,沒人招呼,自己找位子,四周圍共看4位客人,各佔一個角落,知道是個人獨享的氛圍,我點了耶加雪菲(180元),細看著佈置,一台老式真空管擴大機,還是左右聲道各別的擴大機,老式厚厚的唱機,可以見得老闆是發燒級的玩家,可惜的是沒有使用,不知是故障了還是 ... 我曾和老友上土城山上一家也是發燒友開的咖啡店,但使用的也和雪可屋的伯仲之間的器材,唯有別的是可聽可賞,老闆在旁解說,不停的一張一張唱片展示,耳朵及嘴巴不同的品味。 我喜歡手沖的耶加,但本店應不是手沖方式,難免感覺美中不足。服務內用平均每人消費金額$200-400餐點:4服務:3氣氛:4",1.0
xuekewu,安靜,25,39,0.8717948717948718,27,0,0.6923076923076923,0.0,"112.04.03 放在口袋名單好一陣子,想說這次連假剛好有機會就去拜訪。 ✅低消一杯飲品,禁用外食 ✅現金付款 ✅無訂位服務 ✔️茉香綠茶 中杯冷 $110 ✔️黑珍珠奶茶(粉圓) 中杯冷 $150 ✔️炸玉米布丁酥 $60 ✔️蝦仁蛋炒飯(附湯) $140 一推開門恍若來到另一個時空,店內非常溫暖,環境復古懷舊,桌子椅子都很有年代感,播著爵士樂很chill很放鬆。 飲料點中杯一來有嚇到,很大杯,可以喝很久一邊看書,非常適合度過一下午。但茉香綠茶太死甜,反而珍奶的甜度很剛好,非常好喝~ 奶油布丁酥現炸,熱騰騰,外酥內軟,咬下去甜甜的奶油在嘴裡散發開來,搭配玉米的甜,非常好吃,不過要小心燙口! 蝦仁炒飯放了我非常討厭的三色蔬菜,蝦仁嚐起來不太像是真蝦的口感,但整體風味不難吃。 但店內似乎沒有什麼空氣流通,就會顯得悶熱。店裡十分安靜,連喝飲品都小心翼翼的(每次吸珍珠時我都戰戰兢兢(?)。 在點餐的時候感覺老闆不太友善,但結帳換闆娘時就相對客氣許多☺️ 每間餐廳都有適合他們風格的客人,或許這裡不適合我們,但會推薦給喜歡安靜氛圍的你。服務內用餐點類型晚餐平均每人消費金額$200-400餐點:4服務:3氣氛:4",2,,
