place_id,term,rank,mention_count,avg_context_sentiment,positive_context_count,negative_context_count,positive_ratio,negative_ratio,top_positive_review_text,top_positive_review_likes,top_negative_review_text,top_negative_review_likes
yangtiaozao,適合,11,19,0.2631578947368421,5,1,0.2631578947368421,0.05263157894736842,"麥芽美式(冰)150。氛圍非常chill,彷彿空氣中有葉子味(其實沒有),讓人放鬆。麥芽美式,以為是燕麥奶,其實是麥芽啤酒,組合起來苦上加苦。開到凌晨1:30,適合我這種晚睡而喜歡深夜漫步的人。服務內用餐點類型其他平均每人消費金額$1-200餐點:3服務:5氣氛:5",2,朋友推薦的chill晚間咖啡廳☕️ 整個氛圍還不錯 在台北很難看到這種風格 餐點普通 但適合放鬆😎發呆 跟朋友聊天💬 裡面很多客人都看起來很文青 很會打扮 店員也是平均每人消費金額$200-400餐點:3服務:3氣氛:4,0.0
yangtiaozao,風格,12,16,0.15625,3,1,0.1875,0.0625,"又開發到一家不錯的店,榛果拿鐵咖啡好喝,店裡面混搭的陳設佈置,讓人會一直想拍照,戶外座位宛如到了沙美島的Malibu,多元風格我喜歡。",5,朋友推薦的chill晚間咖啡廳☕️ 整個氛圍還不錯 在台北很難看到這種風格 餐點普通 但適合放鬆😎發呆 跟朋友聊天💬 裡面很多客人都看起來很文青 很會打扮 店員也是平均每人消費金額$200-400餐點:3服務:3氣氛:4,0.0
yangtiaozao,不錯,13,22,0.9318181818181818,15,1,0.6818181818181818,0.045454545454545456,"又開發到一家不錯的店,榛果拿鐵咖啡好喝,店裡面混搭的陳設佈置,讓人會一直想拍照,戶外座位宛如到了沙美島的Malibu,多元風格我喜歡。",5,"很復古的咖啡廳,裡面連蜘蛛網和灰塵髒污都很寫實,茶不錯喝,只是有點酸,可以靠不斷回沖來麻痺自己,對面有汽車停車場可以停餐點:4服務:4氣氛:5",1.0
yangtiaozao,喜歡,14,18,1.1111111111111112,14,0,0.7777777777777778,0.0,"又開發到一家不錯的店,榛果拿鐵咖啡好喝,店裡面混搭的陳設佈置,讓人會一直想拍照,戶外座位宛如到了沙美島的Malibu,多元風格我喜歡。",5,,
yangtiaozao,店員,15,15,0.3333333333333333,3,0,0.2,0.0,"對面沒開之意外體驗到台北超酷咖啡店 音樂之迷幻,墨西哥朋友直接開始甩頭跳舞🕺 店員非常親切而且態度積極 一開始看是榻榻米因為沒體驗過內心小傻眼 沒想到坐起來很舒適 (店員妹妹也非常貼心說之後可以換位子) 超可愛的店 但蚊子很多欸 好像幫你們抓漏、堵空...(抓蚊子從那邊來)服務內用餐點類型其他平均每人消費金額$1-200餐點:5服務:5氣氛:5",1,,
yangtiaozao,座位,16,13,0.07692307692307693,1,0,0.07692307692307693,0.0,"一個在文教區的 coffee house, 氣氛不錯,飲品也不錯,只是户外座位的客戶抽煙,傳進户內,讓人不舒服。服務內用餐點類型其他平均每人消費金額$1-200餐點:4服務:3氣氛:4",0,,
yangtiaozao,吵雜,17,13,0.15384615384615385,2,0,0.15384615384615385,0.0,"咖啡很濃,好喝。牆上菜單的墨式就是美式 ,「麥芽」就是加威士忌的意思。提拉米蘇好吃。此外冰的要加10元。 氛圍很不錯,內裝頗有特色,音樂屬於偏「醒腦」那一類,但不到干擾讀書的程度,推。有吧檯區、沙發區、席地而坐區(? 開到凌晨01:30,附近還有另外一、兩家深夜咖啡廳。巷子往東走一點就是霧裡薛圳。餐點類型其他平均每人消費金額$400-600餐點:5服務:5氣氛:5吵雜程度安靜,適合交談等待時間不需等候",1,,
yangtiaozao,朋友,18,13,0.11538461538461539,2,1,0.15384615384615385,0.07692307692307693,"讓人可以放鬆待著的地方,芋頭乳酪蛋糕很好吃!可以和朋友一起來聊天,或自己一個人坐著發呆也很適合~喜歡",1,"很chill的一間咖啡廳,播的音樂很特別,是個適合聊天的好地方,但不禁煙,會介意煙味的朋友注意一下囖服務內用餐點類型其他平均每人消費金額$1-200餐點:3服務:3氣氛:4",1.0
yangtiaozao,這裡,19,12,0.20833333333333334,3,1,0.25,0.08333333333333333,"咖啡好喝,這裡找不到跳蛋",2,"被店家糾正美式的價格寫錯,我只好再次留言。 果然有個性的店家不在意客人留下建設性的評論,反正你們生意很好也沒差,但請記得不要讓客人吃/喝壞肚子,畢竟生病是很痛苦的。 P.S 環境跟吧台真的超髒。 P.S again :靠邀 現在才注意到店家名字,其實就是在提醒消費者這裡是不乾淨之處,我真糟糕,現在才意會到,真是sorry ~老闆餐點:1服務:1氣氛:1",8.0
yangtiaozao,氛圍,20,12,0.875,6,0,0.5,0.0,"熱巧克力很好喝(/ω\)老闆酷酷的而且人很好!而且店裡的氛圍很好很舒服~喜歡! - 今天身體不適的參加完活動來到店裡,卻在繁忙時間弄髒了店裡的沙發,內心又愧疚又尷尬的跟老闆說明了狀況後,老闆人超級好,完全沒有責怪我,讓我先整理好自己,還可以繼續在店裡休息,後來在工作告一段落的時候,還送我止痛藥和借我精油,真的非常感謝!!!🩵✨😭非常抱歉弄髒了你的沙發!也非常感謝你的體諒!!服務內用餐點類型午餐平均每人消費金額$1-200餐點:5服務:5氣氛:5建議的餐點巧克力加酒",1,,
yangtiaozao,舒服,21,12,0.875,10,2,0.8333333333333334,0.16666666666666666,"熱巧克力很好喝(/ω\)老闆酷酷的而且人很好!而且店裡的氛圍很好很舒服~喜歡! - 今天身體不適的參加完活動來到店裡,卻在繁忙時間弄髒了店裡的沙發,內心又愧疚又尷尬的跟老闆說明了狀況後,老闆人超級好,完全沒有責怪我,讓我先整理好自己,還可以繼續在店裡休息,後來在工作告一段落的時候,還送我止痛藥和借我精油,真的非常感謝!!!🩵✨😭非常抱歉弄髒了你的沙發!也非常感謝你的體諒!!服務內用餐點類型午餐平均每人消費金額$1-200餐點:5服務:5氣氛:5建議的餐點巧克力加酒",1,坐在比較靠近廁所的位子有滿滿的公廁味 還有蟲蟲跟蚊子飛來飛去 回家發現腳上有很像被跳蚤咬的紅泡 整個超不舒服 店裡環境如店名 肉桂捲讓人感覺像從麵包店買的再拿出來烤 但提拉米蘇是蠻好吃的 其他都先打妹,0.0
yangtiaozao,店裡,22,15,0.13333333333333333,4,3,0.26666666666666666,0.2,"又開發到一家不錯的店,榛果拿鐵咖啡好喝,店裡面混搭的陳設佈置,讓人會一直想拍照,戶外座位宛如到了沙美島的Malibu,多元風格我喜歡。",5,"熱巧克力很好喝(/ω\)老闆酷酷的而且人很好!而且店裡的氛圍很好很舒服~喜歡! - 今天身體不適的參加完活動來到店裡,卻在繁忙時間弄髒了店裡的沙發,內心又愧疚又尷尬的跟老闆說明了狀況後,老闆人超級好,完全沒有責怪我,讓我先整理好自己,還可以繼續在店裡休息,後來在工作告一段落的時候,還送我止痛藥和借我精油,真的非常感謝!!!🩵✨😭非常抱歉弄髒了你的沙發!也非常感謝你的體諒!!服務內用餐點類型午餐平均每人消費金額$1-200餐點:5服務:5氣氛:5建議的餐點巧克力加酒",1.0
yangtiaozao,飲料,23,11,0.3181818181818182,3,0,0.2727272727272727,0.0,"店內選的音樂都很有老闆個性 提拉米蘇很好吃,巧克力的微苦跟濕軟奶油比例拿捏的很好,很容易賣完! 其他飲料也都很用心製作,蘇打水不會太甜,抹茶拿鐵一口口喝也很溫和。 聚會聊天的好去處 但如果要安靜辦公不建議喔 - 追蹤我不錯過中部、雙北 高CP值的料理收藏清單服務內用餐點類型晚餐平均每人消費金額$200-400餐點:5",4,,
yangtiaozao,聊天,24,11,0.13636363636363635,1,0,0.09090909090909091,0.0,"喝過最順口的熱鮮奶茶就是這裡了! 店裡氛圍很chill,還有和室區可以坐 晚上跟朋友待在這裡聊天發呆都覺得很舒服服務內用餐點類型晚餐平均每人消費金額$1-200餐點:5服務:5氣氛:5",1,,
yangtiaozao,蚊子,25,11,0.13636363636363635,1,0,0.09090909090909091,0.0,空間很寬敞原本覺得很不錯 但蚊子不知道為什麼有點多⋯⋯服務內用餐點:4服務:4氣氛:3,0,,
